nama_file,kelas_asli,persentase_kecacatan,diameter_rata_rata,kadar_air,label_kualitas,apakah_ekspor,persentase_kecacatan_minmax,diameter_rata_rata_minmax,kadar_air_minmax,persentase_kecacatan_std,diameter_rata_rata_std,kadar_air_std
light (189).png,Light,100.0,6.99,11.7,Lokal,0,1.0,0.8091,0.4595,0.9712,0.6431,-0.0633
light (19).png,Light,100.0,6.27,12.6,Lokal,0,1.0,0.6926,0.7027,0.9712,-0.1852,1.0091
light (190).png,Light,100.0,6.91,12.1,Lokal,0,1.0,0.7961,0.5676,0.9712,0.5511,0.4134
light (191).png,Light,100.0,7.39,12.3,Lokal,0,1.0,0.8738,0.6216,0.9712,1.1033,0.6517
light (192).png,Light,100.0,7.1,12.8,Lokal,0,1.0,0.8269,0.7568,0.9712,0.7697,1.2474
light (193).png,Light,100.0,6.49,12.8,Lokal,0,1.0,0.7282,0.7568,0.9712,0.0679,1.2474
light (194).png,Light,100.0,6.47,12.6,Lokal,0,1.0,0.7249,0.7027,0.9712,0.0449,1.0091
light (195).png,Light,100.0,6.61,12.2,Lokal,0,1.0,0.7476,0.5946,0.9712,0.206,0.5325
light (196).png,Light,100.0,6.35,12.0,Lokal,0,1.0,0.7055,0.5405,0.9712,-0.0932,0.2942
light (197).png,Light,100.0,7.03,12.8,Lokal,0,1.0,0.8155,0.7568,0.9712,0.6891,1.2474
light (198).png,Light,100.0,6.66,12.7,Lokal,0,1.0,0.7557,0.7297,0.9712,0.2635,1.1283
light (199).png,Light,100.0,7.85,12.8,Lokal,0,1.0,0.9482,0.7568,0.9712,1.6325,1.2474
light (2).png,Light,100.0,6.33,12.8,Lokal,0,1.0,0.7023,0.7568,0.9712,-0.1162,1.2474
light (20).png,Light,0.0,6.92,12.2,Ekspor,1,0.0,0.7977,0.5946,-1.0313,0.5626,0.5325
light (200).png,Light,100.0,6.95,12.7,Lokal,0,1.0,0.8026,0.7297,0.9712,0.5971,1.1283
light (201).png,Light,100.0,6.35,12.1,Lokal,0,1.0,0.7055,0.5676,0.9712,-0.0932,0.4134
light (202).png,Light,100.0,6.11,12.6,Lokal,0,1.0,0.6667,0.7027,0.9712,-0.3693,1.0091
light (203).png,Light,100.0,6.21,12.2,Lokal,0,1.0,0.6828,0.5946,0.9712,-0.2542,0.5325
light (204).png,Light,100.0,5.43,12.1,Lokal,0,1.0,0.5566,0.5676,0.9712,-1.1516,0.4134
light (205).png,Light,100.0,6.73,12.7,Lokal,0,1.0,0.767,0.7297,0.9712,0.344,1.1283
light (206).png,Light,100.0,7.54,12.5,Lokal,0,1.0,0.8981,0.6757,0.9712,1.2759,0.89
light (207).png,Light,100.0,6.79,12.3,Lokal,0,1.0,0.7767,0.6216,0.9712,0.413,0.6517
light (208).png,Light,100.0,6.6,12.4,Lokal,0,1.0,0.746,0.6486,0.9712,0.1944,0.7708
light (209).png,Light,100.0,5.98,11.8,Lokal,0,1.0,0.6456,0.4865,0.9712,-0.5188,0.0559
light (21).png,Light,0.0,6.22,12.4,Ekspor,1,0.0,0.6845,0.6486,-1.0313,-0.2427,0.7708
light (210).png,Light,100.0,6.16,12.3,Lokal,0,1.0,0.6748,0.6216,0.9712,-0.3118,0.6517
light (211).png,Light,0.0,6.12,12.4,Ekspor,1,0.0,0.6683,0.6486,-1.0313,-0.3578,0.7708
light (212).png,Light,0.0,6.79,12.3,Ekspor,1,0.0,0.7767,0.6216,-1.0313,0.413,0.6517
light (213).png,Light,100.0,7.44,12.7,Lokal,0,1.0,0.8819,0.7297,0.9712,1.1608,1.1283
light (214).png,Light,100.0,7.32,12.7,Lokal,0,1.0,0.8625,0.7297,0.9712,1.0228,1.1283
light (215).png,Light,100.0,6.34,12.3,Lokal,0,1.0,0.7039,0.6216,0.9712,-0.1047,0.6517
light (216).png,Light,100.0,7.42,12.7,Lokal,0,1.0,0.8786,0.7297,0.9712,1.1378,1.1283
light (217).png,Light,100.0,6.67,12.5,Lokal,0,1.0,0.7573,0.6757,0.9712,0.275,0.89
light (218).png,Light,100.0,7.29,12.6,Lokal,0,1.0,0.8576,0.7027,0.9712,0.9883,1.0091
light (219).png,Light,100.0,7.48,12.4,Lokal,0,1.0,0.8883,0.6486,0.9712,1.2069,0.7708
light (22).png,Light,0.0,6.79,12.7,Lokal,0,0.0,0.7767,0.7297,-1.0313,0.413,1.1283
light (220).png,Light,100.0,6.77,12.1,Lokal,0,1.0,0.7735,0.5676,0.9712,0.39,0.4134
light (221).png,Light,100.0,7.88,12.3,Lokal,0,1.0,0.9531,0.6216,0.9712,1.667,0.6517
light (222).png,Light,100.0,6.44,11.5,Lokal,0,1.0,0.7201,0.4054,0.9712,0.0104,-0.3016
light (223).png,Light,100.0,6.55,13.0,Lokal,0,1.0,0.7379,0.8108,0.9712,0.1369,1.4858
light (224).png,Light,0.0,6.92,12.7,Lokal,0,0.0,0.7977,0.7297,-1.0313,0.5626,1.1283
light (225).png,Light,100.0,7.3,12.8,Lokal,0,1.0,0.8592,0.7568,0.9712,0.9998,1.2474
light (226).png,Light,100.0,7.0,12.6,Lokal,0,1.0,0.8107,0.7027,0.9712,0.6546,1.0091
light (227).png,Light,100.0,6.96,12.4,Lokal,0,1.0,0.8042,0.6486,0.9712,0.6086,0.7708
light (228).png,Light,100.0,7.02,12.3,Lokal,0,1.0,0.8139,0.6216,0.9712,0.6776,0.6517
light (229).png,Light,100.0,6.33,12.2,Lokal,0,1.0,0.7023,0.5946,0.9712,-0.1162,0.5325
light (23).png,Light,0.0,7.21,12.4,Ekspor,1,0.0,0.8447,0.6486,-1.0313,0.8962,0.7708
light (230).png,Light,100.0,6.66,12.2,Lokal,0,1.0,0.7557,0.5946,0.9712,0.2635,0.5325
light (231).png,Light,0.0,6.74,12.0,Ekspor,1,0.0,0.7686,0.5405,-1.0313,0.3555,0.2942
light (232).png,Light,100.0,6.8,12.7,Lokal,0,1.0,0.7783,0.7297,0.9712,0.4245,1.1283
light (233).png,Light,100.0,7.06,12.9,Lokal,0,1.0,0.8204,0.7838,0.9712,0.7237,1.3666
light (234).png,Light,100.0,7.33,12.5,Lokal,0,1.0,0.8641,0.6757,0.9712,1.0343,0.89
light (235).png,Light,100.0,7.27,12.5,Lokal,0,1.0,0.8544,0.6757,0.9712,0.9653,0.89
light (236).png,Light,100.0,7.21,12.6,Lokal,0,1.0,0.8447,0.7027,0.9712,0.8962,1.0091
light (237).png,Light,0.0,7.6,13.0,Lokal,0,0.0,0.9078,0.8108,-1.0313,1.3449,1.4858
light (238).png,Light,100.0,6.2,11.9,Lokal,0,1.0,0.6812,0.5135,0.9712,-0.2657,0.1751
light (239).png,Light,0.0,6.98,12.7,Lokal,0,0.0,0.8074,0.7297,-1.0313,0.6316,1.1283
light (24).png,Light,0.0,6.47,11.7,Ekspor,1,0.0,0.7249,0.4595,-1.0313,0.0449,-0.0633
light (240).png,Light,100.0,6.35,12.0,Lokal,0,1.0,0.7055,0.5405,0.9712,-0.0932,0.2942
light (241).png,Light,100.0,7.06,12.7,Lokal,0,1.0,0.8204,0.7297,0.9712,0.7237,1.1283
light (242).png,Light,100.0,7.2,12.5,Lokal,0,1.0,0.843,0.6757,0.9712,0.8847,0.89
light (243).png,Light,100.0,5.81,12.8,Lokal,0,1.0,0.6181,0.7568,0.9712,-0.7144,1.2474
light (244).png,Light,0.0,6.57,11.9,Ekspor,1,0.0,0.7411,0.5135,-1.0313,0.1599,0.1751
light (245).png,Light,100.0,6.88,12.2,Lokal,0,1.0,0.7913,0.5946,0.9712,0.5166,0.5325
light (246).png,Light,100.0,7.84,12.8,Lokal,0,1.0,0.9466,0.7568,0.9712,1.621,1.2474
light (247).png,Light,100.0,7.11,12.7,Lokal,0,1.0,0.8285,0.7297,0.9712,0.7812,1.1283
light (248).png,Light,100.0,2.58,12.4,Lokal,0,1.0,0.0955,0.6486,0.9712,-4.4304,0.7708
light (249).png,Light,0.0,6.93,12.2,Ekspor,1,0.0,0.7994,0.5946,-1.0313,0.5741,0.5325
light (25).png,Light,100.0,7.33,12.4,Lokal,0,1.0,0.8641,0.6486,0.9712,1.0343,0.7708
light (250).png,Light,100.0,6.32,12.6,Lokal,0,1.0,0.7006,0.7027,0.9712,-0.1277,1.0091
light (251).png,Light,100.0,6.94,12.2,Lokal,0,1.0,0.801,0.5946,0.9712,0.5856,0.5325
light (252).png,Light,100.0,7.03,12.8,Lokal,0,1.0,0.8155,0.7568,0.9712,0.6891,1.2474
light (253).png,Light,100.0,6.96,12.4,Lokal,0,1.0,0.8042,0.6486,0.9712,0.6086,0.7708
light (254).png,Light,100.0,7.36,13.1,Lokal,0,1.0,0.8689,0.8378,0.9712,1.0688,1.6049
light (255).png,Light,100.0,3.97,11.7,Lokal,0,1.0,0.3204,0.4595,0.9712,-2.8313,-0.0633
light (256).png,Light,100.0,6.47,12.0,Lokal,0,1.0,0.7249,0.5405,0.9712,0.0449,0.2942
light (257).png,Light,100.0,7.42,12.1,Lokal,0,1.0,0.8786,0.5676,0.9712,1.1378,0.4134
light (258).png,Light,100.0,6.73,12.1,Lokal,0,1.0,0.767,0.5676,0.9712,0.344,0.4134
light (259).png,Light,100.0,6.83,11.9,Lokal,0,1.0,0.7832,0.5135,0.9712,0.4591,0.1751
light (26).png,Light,100.0,7.13,12.4,Lokal,0,1.0,0.8317,0.6486,0.9712,0.8042,0.7708
light (260).png,Light,100.0,6.94,12.3,Lokal,0,1.0,0.801,0.6216,0.9712,0.5856,0.6517
light (261).png,Light,100.0,6.04,12.3,Lokal,0,1.0,0.6553,0.6216,0.9712,-0.4498,0.6517
light (262).png,Light,100.0,3.81,11.9,Lokal,0,1.0,0.2945,0.5135,0.9712,-3.0153,0.1751
light (263).png,Light,100.0,7.64,12.5,Lokal,0,1.0,0.9142,0.6757,0.9712,1.3909,0.89
light (264).png,Light,100.0,6.94,12.3,Lokal,0,1.0,0.801,0.6216,0.9712,0.5856,0.6517
light (265).png,Light,100.0,6.53,12.5,Lokal,0,1.0,0.7346,0.6757,0.9712,0.1139,0.89
light (266).png,Light,100.0,6.61,12.5,Lokal,0,1.0,0.7476,0.6757,0.9712,0.206,0.89
light (267).png,Light,100.0,6.42,11.6,Lokal,0,1.0,0.7168,0.4324,0.9712,-0.0126,-0.1824
light (268).png,Light,100.0,6.84,12.0,Lokal,0,1.0,0.7848,0.5405,0.9712,0.4706,0.2942
light (269).png,Light,100.0,6.08,12.3,Lokal,0,1.0,0.6618,0.6216,0.9712,-0.4038,0.6517
light (27).png,Light,0.0,6.41,12.2,Ekspor,1,0.0,0.7152,0.5946,-1.0313,-0.0241,0.5325
light (270).png,Light,100.0,5.67,12.2,Lokal,0,1.0,0.5955,0.5946,0.9712,-0.8755,0.5325
light (271).png,Light,100.0,3.38,11.9,Lokal,0,1.0,0.2249,0.5135,0.9712,-3.51,0.1751
light (272).png,Light,100.0,6.91,12.2,Lokal,0,1.0,0.7961,0.5946,0.9712,0.5511,0.5325
light (273).png,Light,100.0,6.41,13.0,Lokal,0,1.0,0.7152,0.8108,0.9712,-0.0241,1.4858
light (274).png,Light,100.0,6.87,12.2,Lokal,0,1.0,0.7896,0.5946,0.9712,0.5051,0.5325
light (275).png,Light,100.0,5.95,12.8,Lokal,0,1.0,0.6408,0.7568,0.9712,-0.5534,1.2474
light (276).png,Light,100.0,6.57,12.4,Lokal,0,1.0,0.7411,0.6486,0.9712,0.1599,0.7708
light (277).png,Light,100.0,5.96,12.1,Lokal,0,1.0,0.6424,0.5676,0.9712,-0.5418,0.4134
light (278).png,Light,100.0,5.72,12.3,Lokal,0,1.0,0.6036,0.6216,0.9712,-0.818,0.6517
light (279).png,Light,100.0,6.58,13.0,Lokal,0,1.0,0.7427,0.8108,0.9712,0.1714,1.4858
light (28).png,Light,0.0,6.35,12.1,Ekspor,1,0.0,0.7055,0.5676,-1.0313,-0.0932,0.4134
light (280).png,Light,100.0,3.4,12.8,Lokal,0,1.0,0.2282,0.7568,0.9712,-3.487,1.2474
light (281).png,Light,100.0,6.8,12.5,Lokal,0,1.0,0.7783,0.6757,0.9712,0.4245,0.89
light (282).png,Light,100.0,6.12,12.5,Lokal,0,1.0,0.6683,0.6757,0.9712,-0.3578,0.89
light (283).png,Light,100.0,6.91,11.6,Lokal,0,1.0,0.7961,0.4324,0.9712,0.5511,-0.1824
light (284).png,Light,100.0,6.55,12.6,Lokal,0,1.0,0.7379,0.7027,0.9712,0.1369,1.0091
light (285).png,Light,100.0,2.91,11.4,Lokal,0,1.0,0.1489,0.3784,0.9712,-4.0508,-0.4207
light (286).png,Light,100.0,5.25,12.7,Lokal,0,1.0,0.5275,0.7297,0.9712,-1.3587,1.1283
light (287).png,Light,100.0,5.78,12.4,Lokal,0,1.0,0.6133,0.6486,0.9712,-0.7489,0.7708
light (288).png,Light,100.0,5.58,11.9,Lokal,0,1.0,0.5809,0.5135,0.9712,-0.979,0.1751
light (289).png,Light,100.0,2.51,12.8,Lokal,0,1.0,0.0841,0.7568,0.9712,-4.5109,1.2474
light (29).png,Light,0.0,6.57,12.7,Lokal,0,0.0,0.7411,0.7297,-1.0313,0.1599,1.1283
light (290).png,Light,100.0,5.36,12.5,Lokal,0,1.0,0.5453,0.6757,0.9712,-1.2321,0.89
light (291).png,Light,100.0,5.92,12.0,Lokal,0,1.0,0.6359,0.5405,0.9712,-0.5879,0.2942
light (292).png,Light,100.0,6.3,11.8,Lokal,0,1.0,0.6974,0.4865,0.9712,-0.1507,0.0559
light (293).png,Light,100.0,6.66,13.0,Lokal,0,1.0,0.7557,0.8108,0.9712,0.2635,1.4858
light (294).png,Light,100.0,6.74,12.0,Lokal,0,1.0,0.7686,0.5405,0.9712,0.3555,0.2942
light (295).png,Light,100.0,6.63,13.0,Lokal,0,1.0,0.7508,0.8108,0.9712,0.229,1.4858
light (296).png,Light,100.0,5.61,12.6,Lokal,0,1.0,0.5858,0.7027,0.9712,-0.9445,1.0091
light (297).png,Light,100.0,5.77,12.7,Lokal,0,1.0,0.6117,0.7297,0.9712,-0.7604,1.1283
light (298).png,Light,100.0,5.55,12.6,Lokal,0,1.0,0.5761,0.7027,0.9712,-1.0135,1.0091
light (299).png,Light,100.0,2.91,13.0,Lokal,0,1.0,0.1489,0.8108,0.9712,-4.0508,1.4858
light (3).png,Light,100.0,6.13,12.3,Lokal,0,1.0,0.6699,0.6216,0.9712,-0.3463,0.6517
light (30).png,Light,0.0,5.57,12.3,Ekspor,1,0.0,0.5793,0.6216,-1.0313,-0.9905,0.6517
light (300).png,Light,0.0,6.57,12.3,Ekspor,1,0.0,0.7411,0.6216,-1.0313,0.1599,0.6517
light (31).png,Light,0.0,6.07,12.4,Ekspor,1,0.0,0.6602,0.6486,-1.0313,-0.4153,0.7708
light (32).png,Light,0.0,6.29,12.4,Ekspor,1,0.0,0.6958,0.6486,-1.0313,-0.1622,0.7708
light (33).png,Light,100.0,6.57,12.0,Lokal,0,1.0,0.7411,0.5405,0.9712,0.1599,0.2942
light (34).png,Light,0.0,7.1,12.4,Ekspor,1,0.0,0.8269,0.6486,-1.0313,0.7697,0.7708
light (35).png,Light,100.0,6.83,12.3,Lokal,0,1.0,0.7832,0.6216,0.9712,0.4591,0.6517
light (36).png,Light,100.0,7.0,12.4,Lokal,0,1.0,0.8107,0.6486,0.9712,0.6546,0.7708
light (37).png,Light,100.0,6.67,12.0,Lokal,0,1.0,0.7573,0.5405,0.9712,0.275,0.2942
light (38).png,Light,0.0,6.74,12.5,Ekspor,1,0.0,0.7686,0.6757,-1.0313,0.3555,0.89
light (39).png,Light,100.0,6.84,12.4,Lokal,0,1.0,0.7848,0.6486,0.9712,0.4706,0.7708
light (4).png,Light,100.0,6.89,12.7,Lokal,0,1.0,0.7929,0.7297,0.9712,0.5281,1.1283
light (40).png,Light,0.0,6.34,12.2,Ekspor,1,0.0,0.7039,0.5946,-1.0313,-0.1047,0.5325
light (41).png,Light,0.0,5.67,11.7,Ekspor,1,0.0,0.5955,0.4595,-1.0313,-0.8755,-0.0633
light (42).png,Light,100.0,6.95,12.6,Lokal,0,1.0,0.8026,0.7027,0.9712,0.5971,1.0091
light (43).png,Light,100.0,7.26,12.5,Lokal,0,1.0,0.8528,0.6757,0.9712,0.9538,0.89
light (44).png,Light,100.0,6.67,11.7,Lokal,0,1.0,0.7573,0.4595,0.9712,0.275,-0.0633
light (45).png,Light,100.0,7.12,12.6,Lokal,0,1.0,0.8301,0.7027,0.9712,0.7927,1.0091
light (46).png,Light,100.0,6.13,12.1,Lokal,0,1.0,0.6699,0.5676,0.9712,-0.3463,0.4134
light (47).png,Light,100.0,6.37,11.5,Lokal,0,1.0,0.7087,0.4054,0.9712,-0.0702,-0.3016
light (48).png,Light,0.0,6.3,11.8,Ekspor,1,0.0,0.6974,0.4865,-1.0313,-0.1507,0.0559
light (49).png,Light,0.0,5.98,12.3,Ekspor,1,0.0,0.6456,0.6216,-1.0313,-0.5188,0.6517
light (5).png,Light,100.0,6.29,11.9,Lokal,0,1.0,0.6958,0.5135,0.9712,-0.1622,0.1751
light (50).png,Light,0.0,5.53,12.0,Ekspor,1,0.0,0.5728,0.5405,-1.0313,-1.0365,0.2942
light (51).png,Light,0.0,5.99,12.3,Ekspor,1,0.0,0.6472,0.6216,-1.0313,-0.5073,0.6517
light (52).png,Light,0.0,6.62,12.7,Lokal,0,0.0,0.7492,0.7297,-1.0313,0.2175,1.1283
light (53).png,Light,100.0,6.06,12.0,Lokal,0,1.0,0.6586,0.5405,0.9712,-0.4268,0.2942
light (54).png,Light,100.0,7.23,11.9,Lokal,0,1.0,0.8479,0.5135,0.9712,0.9192,0.1751
light (55).png,Light,0.0,6.58,12.3,Ekspor,1,0.0,0.7427,0.6216,-1.0313,0.1714,0.6517
light (56).png,Light,100.0,6.53,12.1,Lokal,0,1.0,0.7346,0.5676,0.9712,0.1139,0.4134
light (57).png,Light,100.0,7.01,11.4,Lokal,0,1.0,0.8123,0.3784,0.9712,0.6661,-0.4207
light (58).png,Light,0.0,7.34,12.6,Lokal,0,0.0,0.8657,0.7027,-1.0313,1.0458,1.0091
light (59).png,Light,0.0,6.3,12.3,Ekspor,1,0.0,0.6974,0.6216,-1.0313,-0.1507,0.6517
light (6).png,Light,0.0,6.64,11.7,Ekspor,1,0.0,0.7524,0.4595,-1.0313,0.2405,-0.0633
light (60).png,Light,100.0,6.04,12.4,Lokal,0,1.0,0.6553,0.6486,0.9712,-0.4498,0.7708
light (61).png,Light,0.0,6.03,12.0,Ekspor,1,0.0,0.6537,0.5405,-1.0313,-0.4613,0.2942
light (62).png,Light,100.0,5.58,12.1,Lokal,0,1.0,0.5809,0.5676,0.9712,-0.979,0.4134
light (63).png,Light,0.0,7.01,12.0,Ekspor,1,0.0,0.8123,0.5405,-1.0313,0.6661,0.2942
light (64).png,Light,0.0,6.68,11.9,Ekspor,1,0.0,0.7589,0.5135,-1.0313,0.2865,0.1751
light (65).png,Light,100.0,7.95,12.5,Lokal,0,1.0,0.9644,0.6757,0.9712,1.7476,0.89
light (66).png,Light,0.0,7.66,12.4,Ekspor,1,0.0,0.9175,0.6486,-1.0313,1.4139,0.7708
light (67).png,Light,100.0,3.86,11.4,Lokal,0,1.0,0.3026,0.3784,0.9712,-2.9578,-0.4207
light (68).png,Light,100.0,6.71,11.7,Lokal,0,1.0,0.7638,0.4595,0.9712,0.321,-0.0633
light (69).png,Light,100.0,6.54,12.7,Lokal,0,1.0,0.7362,0.7297,0.9712,0.1254,1.1283
light (7).png,Light,100.0,6.67,12.1,Lokal,0,1.0,0.7573,0.5676,0.9712,0.275,0.4134
light (70).png,Light,0.0,5.75,11.9,Ekspor,1,0.0,0.6084,0.5135,-1.0313,-0.7834,0.1751
light (71).png,Light,0.0,5.82,12.6,Lokal,0,0.0,0.6197,0.7027,-1.0313,-0.7029,1.0091
light (72).png,Light,100.0,6.38,12.7,Lokal,0,1.0,0.7104,0.7297,0.9712,-0.0587,1.1283
light (73).png,Light,0.0,7.5,11.8,Ekspor,1,0.0,0.8916,0.4865,-1.0313,1.2299,0.0559
light (74).png,Light,0.0,6.9,11.6,Ekspor,1,0.0,0.7945,0.4324,-1.0313,0.5396,-0.1824
light (75).png,Light,100.0,7.76,12.1,Lokal,0,1.0,0.9337,0.5676,0.9712,1.529,0.4134
light (76).png,Light,0.0,6.9,12.6,Lokal,0,0.0,0.7945,0.7027,-1.0313,0.5396,1.0091
light (77).png,Light,0.0,6.95,12.1,Ekspor,1,0.0,0.8026,0.5676,-1.0313,0.5971,0.4134
light (78).png,Light,0.0,6.05,12.0,Ekspor,1,0.0,0.657,0.5405,-1.0313,-0.4383,0.2942
light (79).png,Light,100.0,6.49,12.9,Lokal,0,1.0,0.7282,0.7838,0.9712,0.0679,1.3666
light (8).png,Light,100.0,6.18,12.3,Lokal,0,1.0,0.678,0.6216,0.9712,-0.2887,0.6517
light (80).png,Light,100.0,5.87,12.0,Lokal,0,1.0,0.6278,0.5405,0.9712,-0.6454,0.2942
light (81).png,Light,100.0,5.9,12.1,Lokal,0,1.0,0.6327,0.5676,0.9712,-0.6109,0.4134
light (82).png,Light,0.0,6.82,12.3,Ekspor,1,0.0,0.7816,0.6216,-1.0313,0.4475,0.6517
light (83).png,Light,0.0,6.89,12.2,Ekspor,1,0.0,0.7929,0.5946,-1.0313,0.5281,0.5325
light (84).png,Light,50.0,4.52,12.1,Lokal,0,0.5,0.4094,0.5676,-0.03,-2.1985,0.4134
light (85).png,Light,100.0,7.4,11.5,Lokal,0,1.0,0.8754,0.4054,0.9712,1.1148,-0.3016
light (86).png,Light,0.0,6.59,12.5,Ekspor,1,0.0,0.7443,0.6757,-1.0313,0.1829,0.89
light (87).png,Light,100.0,6.61,12.3,Lokal,0,1.0,0.7476,0.6216,0.9712,0.206,0.6517
light (88).png,Light,0.0,6.6,11.5,Ekspor,1,0.0,0.746,0.4054,-1.0313,0.1944,-0.3016
light (89).png,Light,0.0,6.89,11.9,Ekspor,1,0.0,0.7929,0.5135,-1.0313,0.5281,0.1751
light (9).png,Light,100.0,6.08,12.0,Lokal,0,1.0,0.6618,0.5405,0.9712,-0.4038,0.2942
light (90).png,Light,0.0,6.81,11.8,Ekspor,1,0.0,0.7799,0.4865,-1.0313,0.436,0.0559
light (91).png,Light,100.0,6.99,12.3,Lokal,0,1.0,0.8091,0.6216,0.9712,0.6431,0.6517
light (92).png,Light,100.0,6.52,11.7,Lokal,0,1.0,0.733,0.4595,0.9712,0.1024,-0.0633
light (93).png,Light,100.0,7.0,11.9,Lokal,0,1.0,0.8107,0.5135,0.9712,0.6546,0.1751
light (94).png,Light,100.0,6.59,11.9,Lokal,0,1.0,0.7443,0.5135,0.9712,0.1829,0.1751
light (95).png,Light,0.0,6.74,12.7,Lokal,0,0.0,0.7686,0.7297,-1.0313,0.3555,1.1283
light (96).png,Light,0.0,6.22,12.3,Ekspor,1,0.0,0.6845,0.6216,-1.0313,-0.2427,0.6517
light (97).png,Light,0.0,6.87,12.1,Ekspor,1,0.0,0.7896,0.5676,-1.0313,0.5051,0.4134
light (98).png,Light,100.0,6.82,11.5,Lokal,0,1.0,0.7816,0.4054,0.9712,0.4475,-0.3016
light (99).png,Light,100.0,6.84,11.9,Lokal,0,1.0,0.7848,0.5135,0.9712,0.4706,0.1751
medium (1).png,Medium,100.0,6.13,11.5,Lokal,0,1.0,0.6699,0.4054,0.9712,-0.3463,-0.3016
medium (10).png,Medium,0.0,6.24,11.4,Ekspor,1,0.0,0.6877,0.3784,-1.0313,-0.2197,-0.4207
medium (100).png,Medium,0.0,6.25,11.2,Ekspor,1,0.0,0.6893,0.3243,-1.0313,-0.2082,-0.659
medium (101).png,Medium,0.0,5.89,11.1,Ekspor,1,0.0,0.6311,0.2973,-1.0313,-0.6224,-0.7782
medium (102).png,Medium,0.0,6.1,11.3,Ekspor,1,0.0,0.665,0.3514,-1.0313,-0.3808,-0.5399
medium (103).png,Medium,0.0,5.54,11.1,Ekspor,1,0.0,0.5744,0.2973,-1.0313,-1.025,-0.7782
medium (104).png,Medium,0.0,6.16,11.1,Ekspor,1,0.0,0.6748,0.2973,-1.0313,-0.3118,-0.7782
medium (105).png,Medium,0.0,6.23,11.0,Ekspor,1,0.0,0.6861,0.2703,-1.0313,-0.2312,-0.8973
medium (106).png,Medium,0.0,6.85,10.9,Ekspor,1,0.0,0.7864,0.2432,-1.0313,0.4821,-1.0165
medium (107).png,Medium,0.0,6.91,11.3,Ekspor,1,0.0,0.7961,0.3514,-1.0313,0.5511,-0.5399
medium (108).png,Medium,100.0,7.33,10.6,Lokal,0,1.0,0.8641,0.1622,0.9712,1.0343,-1.3739
medium (109).png,Medium,0.0,6.63,10.9,Ekspor,1,0.0,0.7508,0.2432,-1.0313,0.229,-1.0165
medium (11).png,Medium,100.0,6.07,11.1,Lokal,0,1.0,0.6602,0.2973,0.9712,-0.4153,-0.7782
medium (110).png,Medium,0.0,6.08,11.0,Ekspor,1,0.0,0.6618,0.2703,-1.0313,-0.4038,-0.8973
medium (111).png,Medium,0.0,5.9,11.1,Ekspor,1,0.0,0.6327,0.2973,-1.0313,-0.6109,-0.7782
medium (112).png,Medium,0.0,5.23,10.9,Ekspor,1,0.0,0.5243,0.2432,-1.0313,-1.3817,-1.0165
medium (113).png,Medium,0.0,6.13,11.3,Ekspor,1,0.0,0.6699,0.3514,-1.0313,-0.3463,-0.5399
medium (114).png,Medium,0.0,6.27,11.0,Ekspor,1,0.0,0.6926,0.2703,-1.0313,-0.1852,-0.8973
medium (115).png,Medium,0.0,6.43,11.1,Ekspor,1,0.0,0.7184,0.2973,-1.0313,-0.0011,-0.7782
medium (116).png,Medium,0.0,7.05,10.9,Ekspor,1,0.0,0.8188,0.2432,-1.0313,0.7122,-1.0165
medium (117).png,Medium,100.0,6.7,10.5,Lokal,0,1.0,0.7621,0.1351,0.9712,0.3095,-1.4931
medium (118).png,Medium,0.0,7.34,11.5,Ekspor,1,0.0,0.8657,0.4054,-1.0313,1.0458,-0.3016
medium (119).png,Medium,0.0,7.11,10.6,Ekspor,1,0.0,0.8285,0.1622,-1.0313,0.7812,-1.3739
medium (12).png,Medium,0.0,6.66,11.4,Ekspor,1,0.0,0.7557,0.3784,-1.0313,0.2635,-0.4207
medium (120).png,Medium,0.0,6.66,11.3,Ekspor,1,0.0,0.7557,0.3514,-1.0313,0.2635,-0.5399
medium (121).png,Medium,0.0,6.17,11.2,Ekspor,1,0.0,0.6764,0.3243,-1.0313,-0.3003,-0.659
medium (122).png,Medium,0.0,6.2,11.0,Ekspor,1,0.0,0.6812,0.2703,-1.0313,-0.2657,-0.8973
medium (123).png,Medium,0.0,6.27,11.2,Ekspor,1,0.0,0.6926,0.3243,-1.0313,-0.1852,-0.659
medium (124).png,Medium,0.0,6.52,11.2,Ekspor,1,0.0,0.733,0.3243,-1.0313,0.1024,-0.659
medium (125).png,Medium,0.0,7.41,11.5,Ekspor,1,0.0,0.877,0.4054,-1.0313,1.1263,-0.3016
medium (126).png,Medium,0.0,7.13,10.6,Ekspor,1,0.0,0.8317,0.1622,-1.0313,0.8042,-1.3739
medium (127).png,Medium,0.0,8.08,11.5,Ekspor,1,0.0,0.9854,0.4054,-1.0313,1.8971,-0.3016
medium (128).png,Medium,100.0,6.67,11.5,Lokal,0,1.0,0.7573,0.4054,0.9712,0.275,-0.3016
medium (129).png,Medium,0.0,6.7,10.7,Ekspor,1,0.0,0.7621,0.1892,-1.0313,0.3095,-1.2548
medium (13).png,Medium,0.0,6.92,11.5,Ekspor,1,0.0,0.7977,0.4054,-1.0313,0.5626,-0.3016
medium (130).png,Medium,0.0,7.2,11.5,Ekspor,1,0.0,0.843,0.4054,-1.0313,0.8847,-0.3016
